0.6800	-0.00000113	0.00001132	-0.00002873	317211.09375000	5933867.00000000	2309404.50000000	-0.00000081	0.00001130	-0.00002873	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.7000	-0.00000117	0.00001165	-0.00002957	317211.09375000	5933867.00000000	2309404.50000000	-0.00000084	0.00001163	-0.00002957	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.7200	-0.00000120	0.00001198	-0.00003042	317211.09375000	5933867.00000000	2309404.50000000	-0.00000086	0.00001196	-0.00003042	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.7400	-0.00000123	0.00001231	-0.00003126	317211.09375000	5933867.00000000	2309404.50000000	-0.00000089	0.00001230	-0.00003126	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.7800	-0.00000130	0.00001298	-0.00003295	317211.09375000	5933867.00000000	2309404.50000000	-0.00000093	0.00001296	-0.00003295	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.8000	-0.00000133	0.00001331	-0.00003380	317211.09375000	5933867.00000000	2309404.50000000	-0.00000096	0.00001329	-0.00003380	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.8200	-0.00000137	0.00001365	-0.00003464	317211.09375000	5933867.00000000	2309404.50000000	-0.00000098	0.00001363	-0.00003464	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.8400	-0.00000140	0.00001398	-0.00003548	317211.09375000	5933867.00000000	2309404.50000000	-0.00000101	0.00001396	-0.00003549	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.8600	-0.00000143	0.00001431	-0.00003633	317211.09375000	5933867.00000000	2309404.50000000	-0.00000103	0.00001429	-0.00003633	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.8800	-0.00000147	0.00001464	-0.00003717	317211.09375000	5933867.00000000	2309404.50000000	-0.00000105	0.00001462	-0.00003718	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.9200	-0.00000153	0.00001531	-0.00003886	317211.09375000	5933867.00000000	2309404.50000000	-0.00000110	0.00001529	-0.00003886	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.9400	-0.00000157	0.00001564	-0.00003971	317211.09375000	5933867.00000000	2309404.50000000	-0.00000113	0.00001562	-0.00003971	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.9600	-0.00000160	0.00001598	-0.00004055	317211.09375000	5933867.00000000	2309404.50000000	-0.00000115	0.00001595	-0.00004055	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
0.9800	-0.00000163	0.00001631	-0.00004140	317211.09375000	5933867.00000000	2309404.50000000	-0.00000117	0.00001628	-0.00004140	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.0000	-0.00000167	0.00001664	-0.00004224	317211.09375000	5933867.00000000	2309404.50000000	-0.00000120	0.00001662	-0.00004224	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.0400	-0.00000173	0.00001731	-0.00004393	317211.09375000	5933867.00000000	2309404.50000000	-0.00000124	0.00001728	-0.00004393	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.0600	-0.00000176	0.00001764	-0.00004478	317211.09375000	5933867.00000000	2309404.50000000	-0.00000127	0.00001761	-0.00004478	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.0800	-0.00000180	0.00001797	-0.00004562	317211.09375000	5933867.00000000	2309404.50000000	-0.00000129	0.00001795	-0.00004562	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.1000	-0.00000183	0.00001831	-0.00004647	317211.09375000	5933867.00000000	2309404.50000000	-0.00000132	0.00001828	-0.00004647	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.1200	-0.00000186	0.00001864	-0.00004731	317211.09375000	5933867.00000000	2309404.50000000	-0.00000134	0.00001861	-0.00004731	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.1600	-0.00000193	0.00001930	-0.00004900	317211.09375000	5933867.00000000	2309404.50000000	-0.00000139	0.00001927	-0.00004900	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.1800	-0.00000196	0.00001964	-0.00004985	317211.09375000	5933867.00000000	2309404.50000000	-0.00000141	0.00001961	-0.00004985	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.2000	-0.00000200	0.00001997	-0.00005069	317211.09375000	5933867.00000000	2309404.50000000	-0.00000144	0.00001994	-0.00005069	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.2200	-0.00000203	0.00002030	-0.00005154	317211.09375000	5933867.00000000	2309404.50000000	-0.00000146	0.00002027	-0.00005154	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.2400	-0.00000206	0.00002063	-0.00005238	317211.09375000	5933867.00000000	2309404.50000000	-0.00000148	0.00002060	-0.00005238	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.2800	-0.00000213	0.00002130	-0.00005407	317211.09375000	5933867.00000000	2309404.50000000	-0.00000153	0.00002127	-0.00005407	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.3000	-0.00000216	0.00002163	-0.00005492	317211.09375000	5933867.00000000	2309404.50000000	-0.00000156	0.00002160	-0.00005492	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.3200	-0.00000220	0.00002197	-0.00005576	317211.09375000	5933867.00000000	2309404.50000000	-0.00000158	0.00002193	-0.00005576	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.3400	-0.00000223	0.00002230	-0.00005661	317211.09375000	5933867.00000000	2309404.50000000	-0.00000160	0.00002227	-0.00005661	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.3600	-0.00000226	0.00002263	-0.00005745	317211.09375000	5933867.00000000	2309404.50000000	-0.00000163	0.00002260	-0.00005745	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.4000	-0.00000233	0.00002330	-0.00005914	317211.09375000	5933867.00000000	2309404.50000000	-0.00000167	0.00002326	-0.00005914	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.4200	-0.00000236	0.00002363	-0.00005999	317211.09375000	5933867.00000000	2309404.50000000	-0.00000170	0.00002360	-0.00005999	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.4400	-0.00000240	0.00002396	-0.00006083	317211.09375000	5933867.00000000	2309404.50000000	-0.00000172	0.00002393	-0.00006083	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.4600	-0.00000243	0.00002430	-0.00006168	317211.09375000	5933867.00000000	2309404.50000000	-0.00000175	0.00002426	-0.00006168	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.4800	-0.00000246	0.00002463	-0.00006252	317211.09375000	5933867.00000000	2309404.50000000	-0.00000177	0.00002459	-0.00006252	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.5200	-0.00000253	0.00002529	-0.00006421	317211.09375000	5933867.00000000	2309404.50000000	-0.00000182	0.00002526	-0.00006421	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.5400	-0.00000256	0.00002563	-0.00006506	317211.09375000	5933867.00000000	2309404.50000000	-0.00000184	0.00002559	-0.00006506	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.5600	-0.00000260	0.00002596	-0.00006590	317211.09375000	5933867.00000000	2309404.50000000	-0.00000187	0.00002592	-0.00006590	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.5800	-0.00000263	0.00002629	-0.00006675	317211.09375000	5933867.00000000	2309404.50000000	-0.00000189	0.00002625	-0.00006675	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.6000	-0.00000266	0.00002663	-0.00006759	317211.09375000	5933867.00000000	2309404.50000000	-0.00000191	0.00002659	-0.00006759	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.6400	-0.00000273	0.00002729	-0.00006928	317211.09375000	5933867.00000000	2309404.50000000	-0.00000196	0.00002725	-0.00006928	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.6600	-0.00000276	0.00002762	-0.00007012	317211.09375000	5933867.00000000	2309404.50000000	-0.00000199	0.00002758	-0.00007013	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.6800	-0.00000280	0.00002796	-0.00007097	317211.09375000	5933867.00000000	2309404.50000000	-0.00000201	0.00002792	-0.00007097	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.7000	-0.00000283	0.00002829	-0.00007181	317211.09375000	5933867.00000000	2309404.50000000	-0.00000203	0.00002825	-0.00007182	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.7200	-0.00000286	0.00002862	-0.00007266	317211.09375000	5933867.00000000	2309404.50000000	-0.00000206	0.00002858	-0.00007266	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.7600	-0.00000293	0.00002929	-0.00007435	317211.09375000	5933867.00000000	2309404.50000000	-0.00000210	0.00002924	-0.00007435	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.7800	-0.00000296	0.00002962	-0.00007519	317211.09375000	5933867.00000000	2309404.50000000	-0.00000213	0.00002958	-0.00007520	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.8000	-0.00000300	0.00002995	-0.00007604	317211.09375000	5933867.00000000	2309404.50000000	-0.00000215	0.00002991	-0.00007604	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.8200	-0.00000303	0.00003029	-0.00007688	317211.09375000	5933867.00000000	2309404.50000000	-0.00000218	0.00003024	-0.00007688	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.8400	-0.00000306	0.00003062	-0.00007773	317211.09375000	5933867.00000000	2309404.50000000	-0.00000220	0.00003057	-0.00007773	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.8800	-0.00000313	0.00003129	-0.00007942	317211.09375000	5933867.00000000	2309404.50000000	-0.00000225	0.00003124	-0.00007942	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.9000	-0.00000316	0.00003162	-0.00008026	317211.09375000	5933867.00000000	2309404.50000000	-0.00000227	0.00003157	-0.00008026	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.9200	-0.00000319	0.00003195	-0.00008111	317211.09375000	5933867.00000000	2309404.50000000	-0.00000230	0.00003190	-0.00008111	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.9400	-0.00000323	0.00003228	-0.00008195	317211.09375000	5933867.00000000	2309404.50000000	-0.00000232	0.00003224	-0.00008195	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
1.9600	-0.00000326	0.00003262	-0.00008280	317211.09375000	5933867.00000000	2309404.50000000	-0.00000234	0.00003257	-0.00008280	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.0000	-0.00000333	0.00003328	-0.00008449	317211.09375000	5933867.00000000	2309404.50000000	-0.00000239	0.00003323	-0.00008449	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.0200	-0.00000336	0.00003362	-0.00008533	317211.09375000	5933867.00000000	2309404.50000000	-0.00000242	0.00003356	-0.00008533	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.0400	-0.00000339	0.00003395	-0.00008618	317211.09375000	5933867.00000000	2309404.50000000	-0.00000244	0.00003390	-0.00008618	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.0600	-0.00000343	0.00003428	-0.00008702	317211.09375000	5933867.00000000	2309404.50000000	-0.00000246	0.00003423	-0.00008702	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.0800	-0.00000346	0.00003461	-0.00008787	317211.09375000	5933867.00000000	2309404.50000000	-0.00000249	0.00003456	-0.00008787	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.1200	-0.00000353	0.00003528	-0.00008956	317211.09375000	5933867.00000000	2309404.50000000	-0.00000253	0.00003523	-0.00008956	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.1400	-0.00000356	0.00003561	-0.00009040	317211.09375000	5933867.00000000	2309404.50000000	-0.00000256	0.00003556	-0.00009040	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.1600	-0.00000359	0.00003594	-0.00009125	317211.09375000	5933867.00000000	2309404.50000000	-0.00000258	0.00003589	-0.00009125	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.1800	-0.00000363	0.00003628	-0.00009209	317211.09375000	5933867.00000000	2309404.50000000	-0.00000261	0.00003622	-0.00009209	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.2000	-0.00000366	0.00003661	-0.00009294	317211.09375000	5933867.00000000	2309404.50000000	-0.00000263	0.00003656	-0.00009294	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.2400	-0.00000373	0.00003728	-0.00009463	317211.09375000	5933867.00000000	2309404.50000000	-0.00000268	0.00003722	-0.00009463	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.2600	-0.00000376	0.00003761	-0.00009547	317211.09375000	5933867.00000000	2309404.50000000	-0.00000270	0.00003755	-0.00009547	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.2800	-0.00000379	0.00003794	-0.00009632	317211.09375000	5933867.00000000	2309404.50000000	-0.00000273	0.00003789	-0.00009632	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.3000	-0.00000383	0.00003827	-0.00009716	317211.09375000	5933867.00000000	2309404.50000000	-0.00000275	0.00003822	-0.00009716	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.3200	-0.00000386	0.00003861	-0.00009801	317211.09375000	5933867.00000000	2309404.50000000	-0.00000277	0.00003855	-0.00009801	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.3400	-0.00000389	0.00003894	-0.00009885	317211.09375000	5933867.00000000	2309404.50000000	-0.00000280	0.00003888	-0.00009885	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.3800	-0.00000396	0.00003961	-0.00010054	317211.09375000	5933867.00000000	2309404.50000000	-0.00000284	0.00003955	-0.00010054	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.4000	-0.00000399	0.00003994	-0.00010139	317211.09375000	5933867.00000000	2309404.50000000	-0.00000287	0.00003988	-0.00010139	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.4200	-0.00000403	0.00004027	-0.00010223	317211.09375000	5933867.00000000	2309404.50000000	-0.00000289	0.00004021	-0.00010223	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.4400	-0.00000406	0.00004060	-0.00010308	317211.09375000	5933867.00000000	2309404.50000000	-0.00000292	0.00004054	-0.00010308	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.4600	-0.00000409	0.00004094	-0.00010392	317211.09375000	5933867.00000000	2309404.50000000	-0.00000294	0.00004088	-0.00010392	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.5000	-0.00000416	0.00004160	-0.00010561	317211.09375000	5933867.00000000	2309404.50000000	-0.00000299	0.00004154	-0.00010561	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.5200	-0.00000419	0.00004194	-0.00010645	317211.09375000	5933867.00000000	2309404.50000000	-0.00000301	0.00004187	-0.00010646	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.5400	-0.00000422	0.00004227	-0.00010730	317211.09375000	5933867.00000000	2309404.50000000	-0.00000304	0.00004221	-0.00010730	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.5600	-0.00000426	0.00004260	-0.00010814	317211.09375000	5933867.00000000	2309404.50000000	-0.00000306	0.00004254	-0.00010815	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.5800	-0.00000429	0.00004293	-0.00010899	317211.09375000	5933867.00000000	2309404.50000000	-0.00000308	0.00004287	-0.00010899	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.6200	-0.00000436	0.00004360	-0.00011068	317211.09375000	5933867.00000000	2309404.50000000	-0.00000313	0.00004353	-0.00011068	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.6400	-0.00000439	0.00004393	-0.00011152	317211.09375000	5933867.00000000	2309404.50000000	-0.00000315	0.00004387	-0.00011153	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.6600	-0.00000442	0.00004427	-0.00011237	317211.09375000	5933867.00000000	2309404.50000000	-0.00000318	0.00004420	-0.00011237	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.6800	-0.00000446	0.00004460	-0.00011321	317211.09375000	5933867.00000000	2309404.50000000	-0.00000320	0.00004453	-0.00011321	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.7000	-0.00000449	0.00004493	-0.00011406	317211.09375000	5933867.00000000	2309404.50000000	-0.00000323	0.00004486	-0.00011406	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.7400	-0.00000456	0.00004560	-0.00011575	317211.09375000	5933867.00000000	2309404.50000000	-0.00000327	0.00004553	-0.00011575	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.7600	-0.00000459	0.00004593	-0.00011659	317211.09375000	5933867.00000000	2309404.50000000	-0.00000330	0.00004586	-0.00011659	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.7800	-0.00000462	0.00004626	-0.00011744	317211.09375000	5933867.00000000	2309404.50000000	-0.00000332	0.00004619	-0.00011744	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.8000	-0.00000466	0.00004660	-0.00011828	317211.09375000	5933867.00000000	2309404.50000000	-0.00000335	0.00004653	-0.00011828	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.8200	-0.00000469	0.00004693	-0.00011913	317211.09375000	5933867.00000000	2309404.50000000	-0.00000337	0.00004686	-0.00011913	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.8600	-0.00000476	0.00004759	-0.00012082	317211.09375000	5933867.00000000	2309404.50000000	-0.00000342	0.00004752	-0.00012082	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.8800	-0.00000479	0.00004793	-0.00012166	317211.09375000	5933867.00000000	2309404.50000000	-0.00000344	0.00004786	-0.00012166	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.9000	-0.00000482	0.00004826	-0.00012251	317211.09375000	5933867.00000000	2309404.50000000	-0.00000346	0.00004819	-0.00012251	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.9200	-0.00000486	0.00004859	-0.00012335	317211.09375000	5933867.00000000	2309404.50000000	-0.00000349	0.00004852	-0.00012335	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.9400	-0.00000489	0.00004893	-0.00012420	317211.09375000	5933867.00000000	2309404.50000000	-0.00000351	0.00004885	-0.00012420	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
2.9800	-0.00000495	0.00004959	-0.00012589	317211.09375000	5933867.00000000	2309404.50000000	-0.00000356	0.00004952	-0.00012589	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
3.0000	-0.00000499	0.00004992	-0.00012673	317211.09375000	5933867.00000000	2309404.50000000	-0.00000358	0.00004985	-0.00012673	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
3.0200	-0.00000502	0.00005026	-0.00012758	317211.09375000	5933867.00000000	2309404.50000000	-0.00000361	0.00005018	-0.00012758	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
3.0400	-0.00000505	0.00005059	-0.00012842	317211.09375000	5933867.00000000	2309404.50000000	-0.00000363	0.00005051	-0.00012842	317211.09375000	5933867.00000000	2309404.50000000	9.78725147	  9.79	0.00	1580	
